"2015-16 IMMUNIZATION STATUS OF KINDERGARTEN STUDENTS, CALIFORNIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools with 10 or more students enrolled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHOOL CODE,COUNTY,PUB/  PRIV,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UP-TO-DATE†,,CONDI- TIONAL*,,PME**,,PBE§ ,,HCP-COUNSELED PBE§§ ,,RELIGIOUS PBE§§§ ,,OVER-DUE §§§§,,DTP††  ^,,POLIO¥ ^,,MMR‡  ^,,HEPB§ ^,,VAR¶ ^,,REPORTED¶¶
6028542,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,LEO CARRILLO ELEMENTARY,57,57,100,0,0,0,0,0,0,0,0,0,0,0,0,57,100,57,100,57,100,57,100,57,100,Y
6028575,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,LINTON T. SIMMONS ELEMENTARY,71,71,100,0,0,0,0,0,0,0,0,0,0,0,0,71,100,71,100,71,100,71,100,71,100,Y
6028583,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,LOUIS G. ZEYEN ELEMENTARY,46,45,98,0,0,1,2,0,0,0,0,0,0,0,0,45,98,45,98,45,98,45,98,45,98,Y
6028609,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,LOYAL BARKER ELEMENTARY,65,63,97,2,3,0,0,0,0,0,0,0,0,0,0,63,97,64,98,65,100,63,97,65,100,Y
6085294,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,FOUNTAIN VALLEY,MAMIE L. NORTHCUTT ELEMENTARY,75,71,95,4,5,0,0,0,0,0,0,0,0,0,0,73,97,74,99,74,99,74,99,75,100,Y
6028641,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MERTON E. HILL ELEMENTARY,71,62,87,9,13,0,0,0,0,0,0,0,0,0,0,63,89,65,92,63,89,67,94,68,96,Y
6028658,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MITCHELL ELEMENTARY,65,65,100,0,0,0,0,0,0,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,Y
6028666,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MORNINGSIDE ELEMENTARY,67,66,99,1,1,0,0,0,0,0,0,0,0,0,0,67,100,67,100,66,99,67,100,67,100,Y
6028674,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,NEWHOPE ELEMENTARY,65,65,100,0,0,0,0,0,0,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,Y
6028682,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,OCIA A. PETERS ELEMENTARY,137,134,98,2,1,1,1,0,0,0,0,0,0,0,0,136,99,136,99,136,99,134,98,134,98,Y
6028690,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PARKVIEW ELEMENTARY,69,65,94,2,3,0,0,2,3,2,3,0,0,0,0,66,96,67,97,66,96,66,96,67,97,Y
6028427,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PATTON ELEMENTARY,116,115,99,1,1,0,0,0,0,0,0,0,0,0,0,115,99,115,99,115,99,115,99,116,100,Y
6028708,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,POST ELEMENTARY,71,67,94,4,6,0,0,0,0,0,0,0,0,0,0,69,97,69,97,68,96,69,97,69,97,Y
6028716,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,R. F. HAZARD ELEMENTARY,79,78,99,1,1,0,0,0,0,0,0,0,0,0,0,79,100,79,100,78,99,79,100,78,99,Y
6028724,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,RIVERDALE ELEMENTARY,85,85,100,0,0,0,0,0,0,0,0,0,0,0,0,85,100,85,100,85,100,85,100,85,100,Y
6028732,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,ROSITA ELEMENTARY,86,86,100,0,0,0,0,0,0,0,0,0,0,0,0,86,100,86,100,86,100,86,100,86,100,Y
6028765,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,STANFORD ELEMENTARY,93,89,96,4,4,0,0,0,0,0,0,0,0,0,0,90,97,90,97,89,96,90,97,92,99,Y
6028781,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,SUNNYSIDE ELEMENTARY,96,89,93,6,6,0,0,1,1,0,0,1,1,0,0,91,95,91,95,91,95,94,98,95,99,Y
6028799,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,SUSAN B. ANTHONY ELEMENTARY,46,46,100,0,0,0,0,0,0,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,Y
6028807,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,THOMAS PAINE ELEMENTARY,71,60,85,9,13,1,1,1,1,0,0,1,1,0,0,60,85,61,86,65,92,69,97,69,97,Y
6028815,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,WAKEHAM ELEMENTARY,46,43,93,1,2,0,0,2,4,1,2,1,2,0,0,44,96,44,96,43,93,44,96,44,96,Y
6028823,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,WOODBURY ELEMENTARY,82,78,95,3,4,0,0,1,1,1,1,0,0,0,0,79,96,80,98,80,98,81,99,81,99,Y
6028831,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,AGNES L. SMITH ELEMENTARY,115,76,66,34,30,0,0,5,4,4,3,1,1,0,0,104,90,100,87,104,90,99,86,109,95,Y
6116065,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,HUNTINGTON SEACLIFF ELEMENTARY,108,98,91,0,0,0,0,10,9,0,0,10,9,0,0,98,91,98,91,98,91,98,91,98,91,Y
6028864,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,JOHN H. EADER ELEMENTARY,106,96,91,2,2,0,0,8,8,8,8,0,0,0,0,96,91,97,92,97,92,97,92,98,92,Y
6028872,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,JOHN R. PETERSON ELEMENTARY,108,88,81,13,12,0,0,7,6,7,6,0,0,0,0,90,83,89,82,91,84,95,88,94,87,Y
6028880,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,JOSEPH R. PERRY ELEMENTARY,58,54,93,1,2,0,0,3,5,3,5,0,0,0,0,54,93,55,95,54,93,55,95,55,95,Y
6094643,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,RALPH E. HAWES ELEMENTARY,113,104,92,3,3,0,0,6,5,4,4,2,2,0,0,106,94,107,95,104,92,107,95,107,95,Y
6095111,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,S. A. MOFFETT ELEMENTARY,86,81,94,0,0,0,0,5,6,4,5,1,1,0,0,81,94,81,94,81,94,81,94,81,94,Y
6100838,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,ALDERWOOD ELEMENTARY,115,108,94,1,1,0,0,6,5,6,5,0,0,0,0,109,95,109,95,109,95,108,94,109,95,Y
6097042,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,BONITA CANYON ELEMENTARY,47,43,91,0,0,0,0,4,9,4,9,0,0,0,0,43,91,43,91,43,91,43,91,43,91,Y
6102719,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,BRYWOOD ELEMENTARY,64,62,97,0,0,0,0,2,3,2,3,0,0,0,0,62,97,62,97,62,97,62,97,62,97,Y
6115455,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,CANYON VIEW ELEMENTARY,87,83,95,4,5,0,0,0,0,0,0,0,0,0,0,85,98,87,100,86,99,86,99,87,100,Y
6089437,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,COLLEGE PARK ELEMENTARY,94,88,94,2,2,0,0,4,4,4,4,0,0,0,0,90,96,90,96,89,95,89,95,90,96,Y
6089429,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,CULVERDALE ELEMENTARY,95,76,80,16,17,0,0,3,3,0,0,3,3,0,0,80,84,85,89,81,85,89,94,90,95,Y
0129155,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,CYPRESS VILLAGE ELEMENTARY,206,161,78,43,21,0,0,2,1,0,0,2,1,0,0,186,90,190,92,187,91,198,96,198,96,Y
6096184,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,DEERFIELD ELEMENTARY,105,89,85,13,12,0,0,3,3,2,2,1,1,0,0,95,90,96,91,98,93,98,93,102,97,Y
6100317,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,EASTSHORE ELEMENTARY,75,70,93,2,3,0,0,3,4,2,3,1,1,0,0,70,93,70,93,70,93,70,93,71,95,Y
6089445,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,GREENTREE ELEMENTARY,65,54,83,9,14,0,0,2,3,1,2,1,2,0,0,57,88,58,89,61,94,60,92,60,92,Y
6106850,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,MEADOW PARK ELEMENTARY,92,83,90,7,8,0,0,2,2,2,2,0,0,0,0,86,93,87,95,86,93,85,92,89,97,Y
6100861,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,NORTHWOOD ELEMENTARY,70,63,90,3,4,1,1,3,4,3,4,0,0,0,0,65,93,66,94,66,94,64,91,66,94,Y
6120141,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,OAK CREEK ELEMENTARY,117,108,92,2,2,0,0,7,6,0,0,7,6,0,0,108,92,108,92,108,92,108,92,110,94,Y
6115786,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,PLAZA VISTA,130,124,95,2,2,1,1,3,2,3,2,0,0,0,0,126,97,126,97,126,97,124,95,126,97,Y
0129296,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,PORTOLA SPRINGS ELEMENTARY,136,129,95,6,4,0,0,1,1,0,0,1,1,0,0,130,96,130,96,131,96,135,99,134,99,Y
6098529,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,SANTIAGO HILLS ELEMENTARY,98,91,93,4,4,0,0,3,3,3,3,0,0,0,0,95,97,95,97,92,94,94,96,95,97,Y
6107502,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,SPRINGBROOK ELEMENTARY,111,104,94,1,1,0,0,6,5,6,5,0,0,0,0,104,94,104,94,104,94,104,94,105,95,Y
6096200,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,STONE CREEK ELEMENTARY,62,58,94,1,2,0,0,3,5,3,5,0,0,0,0,58,94,59,95,59,95,59,95,59,95,Y
6096192,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,STONEGATE ELEMENTARY,124,122,98,2,2,0,0,0,0,0,0,0,0,0,0,123,99,124,100,122,98,124,100,124,100,Y
6068647,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,TURTLE ROCK ELEMENTARY,131,127,97,2,2,0,0,2,2,2,2,0,0,0,0,128,98,128,98,128,98,127,97,128,98,Y
6030191,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,UNIVERSITY PARK ELEMENTARY,107,100,93,3,3,0,0,4,4,4,4,0,0,0,0,102,95,103,96,103,96,101,94,103,96,Y
6094718,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,VISTA VERDE,82,72,88,2,2,0,0,8,10,0,0,8,10,0,0,74,90,74,90,74,90,72,88,74,90,Y
6108799,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,WESTPARK ELEMENTARY,143,141,99,0,0,0,0,2,1,0,0,2,1,0,0,141,99,141,99,141,99,141,99,141,99,Y
6085344,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,WOODBURY ELEMENTARY,188,181,96,3,2,0,0,4,2,0,0,4,2,0,0,183,97,184,98,183,97,183,97,184,98,Y
6028930,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,ARBOLITA ELEMENTARY,151,149,99,1,1,0,0,1,1,1,1,0,0,0,0,149,99,149,99,150,99,150,99,150,99,Y
6028948,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,EL CERRITO ELEMENTARY,131,128,98,3,2,0,0,0,0,0,0,0,0,0,0,128,98,128,98,128,98,130,99,131,100,Y
6028963,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,LADERA PALMA ELEMENTARY,165,158,96,3,2,0,0,4,2,3,2,1,1,0,0,159,96,160,97,160,97,160,97,161,98,Y
6028971,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,LAS LOMAS ELEMENTARY,144,144,100,0,0,0,0,0,0,0,0,0,0,0,0,144,100,144,100,144,100,144,100,144,100,Y
6028906,ORANGE,PUBLIC,LAGUNA BEACH UNIFIED,LAGUNA BEACH,EL MORRO ELEMENTARY,89,71,80,3,3,0,0,15,17,6,7,9,10,0,0,74,83,74,83,73,82,72,81,74,83,Y
6028922,ORANGE,PUBLIC,LAGUNA BEACH UNIFIED,LAGUNA BEACH,TOP OF THE WORLD ELEMENTARY,67,57,85,2,3,0,0,8,12,5,7,3,4,0,0,59,88,59,88,59,88,57,85,59,88,Y
6029045,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,FRANCIS HOPKINSON ELEMENTARY,128,123,96,0,0,0,0,5,4,5,4,0,0,0,0,123,96,123,96,123,96,123,96,123,96,Y
6030514,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,SEAL BEACH,J. H. MCGAUGH ELEMENTARY,171,162,95,2,1,1,1,6,4,6,4,0,0,0,0,164,96,164,96,164,96,162,95,164,96,Y
6029052,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,JACK L. WEAVER ELEMENTARY,135,133,99,0,0,0,0,2,1,2,1,0,0,0,0,133,99,133,99,133,99,133,99,133,99,Y
6029060,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,LOS ALAMITOS ELEMENTARY,120,116,97,0,0,0,0,4,3,4,3,0,0,0,0,116,97,116,97,116,97,116,97,116,97,Y
6029078,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,RICHARD HENRY LEE ELEMENTARY,130,126,97,1,1,0,0,3,2,3,2,0,0,0,0,127,98,127,98,127,98,126,97,127,98,Y
6029086,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,ROSSMOOR ELEMENTARY,119,113,95,2,2,0,0,4,3,4,3,0,0,0,0,113,95,113,95,113,95,113,95,115,97,Y
6029110,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,ALBERT SCHWEITZER ELEMENTARY,118,118,100,0,0,0,0,0,0,0,0,0,0,0,0,118,100,118,100,118,100,118,100,118,100,Y
6029128,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,BADEN-POWELL ELEMENTARY,128,121,95,6,5,0,0,1,1,0,0,1,1,0,0,122,95,123,96,121,95,125,98,125,98,Y
6029136,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,ESTHER L. WALTER ELEMENTARY,100,99,99,0,0,0,0,1,1,1,1,0,0,0,0,99,99,99,99,99,99,99,99,99,99,Y
6029144,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,JONAS E. SALK ELEMENTARY,136,134,99,1,1,0,0,1,1,1,1,0,0,0,0,134,99,135,99,134,99,135,99,135,99,Y
6029151,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,JULIETTE LOW ELEMENTARY,120,119,99,1,1,0,0,0,0,0,0,0,0,0,0,119,99,120,100,119,99,120,100,119,99,Y
6029169,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,MATTIE LOU MAXWELL ELEMENTARY,131,129,98,1,1,0,0,1,1,1,1,0,0,0,0,129,98,130,99,130,99,130,99,130,99,Y
6029177,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,PETER MARSHALL ELEMENTARY,99,99,100,0,0,0,0,0,0,0,0,0,0,0,0,99,100,99,100,99,100,99,100,99,100,Y
6029185,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,STANTON,ROBERT M. PYLES ELEMENTARY,144,144,100,0,0,0,0,0,0,0,0,0,0,0,0,144,100,144,100,144,100,144,100,144,100,Y
6029193,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,WALT DISNEY ELEMENTARY,75,73,97,2,3,0,0,0,0,0,0,0,0,0,0,73,97,75,100,75,100,74,99,75,100,Y
6029219,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,ABRAHAM LINCOLN ELEMENTARY,74,62,84,1,1,0,0,11,15,9,12,2,3,0,0,63,85,63,85,63,85,62,84,63,85,Y
6029227,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,ADAMS ELEMENTARY,77,69,90,6,8,0,0,2,3,2,3,0,0,0,0,69,90,71,92,69,90,75,97,75,97,Y
6029268,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,CALIFORNIA ELEMENTARY,66,54,82,7,11,1,2,4,6,4,6,0,0,0,0,56,85,57,86,57,86,59,89,60,91,Y
6029300,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,COLLEGE PARK ELEMENTARY,84,77,92,1,1,0,0,3,4,2,2,1,1,3,4,77,92,77,92,77,92,78,93,78,93,Y
6068399,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,EASTBLUFF ELEMENTARY,60,45,75,14,23,0,0,1,2,1,2,0,0,0,0,51,85,49,82,48,80,59,98,58,97,Y
6029326,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,EVERETT A. REA ELEMENTARY,80,79,99,1,1,0,0,0,0,0,0,0,0,0,0,79,99,79,99,79,99,80,100,80,100,Y
6029334,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,HARBOR VIEW ELEMENTARY,59,43,73,8,14,0,0,8,14,8,14,0,0,0,0,44,75,45,76,43,73,49,83,49,83,Y
6029375,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,KILLYBROOKE ELEMENTARY,71,61,86,5,7,1,1,4,6,4,6,0,0,0,0,64,90,64,90,61,86,66,93,66,93,Y
6029391,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,MARINERS ELEMENTARY,129,108,84,15,12,0,0,6,5,6,5,0,0,0,0,114,88,115,89,109,85,120,93,122,95,Y
6029409,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,MAUDE B. DAVIS ELEMENTARY,75,64,85,3,4,0,0,5,7,5,7,0,0,3,4,65,87,66,88,65,87,67,89,66,88,Y
6118236,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT COAST ELEMENTARY,73,66,90,0,0,0,0,7,10,7,10,0,0,0,0,66,90,66,90,66,90,66,90,66,90,Y
6029433,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT ELEMENTARY,70,58,83,0,0,0,0,12,17,12,17,0,0,0,0,58,83,58,83,58,83,58,83,58,83,Y
6029441,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT HEIGHTS ELEMENTARY,97,75,77,18,19,0,0,4,4,4,4,0,0,0,0,82,85,84,87,80,82,86,89,90,93,Y
6029458,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,PAULARINO ELEMENTARY,79,62,78,15,19,0,0,2,3,2,3,0,0,0,0,63,80,68,86,66,84,77,97,77,97,Y
6029466,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,POMONA ELEMENTARY,86,85,99,0,0,0,0,0,0,0,0,0,0,1,1,85,99,85,99,85,99,85,99,85,99,Y
6089460,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,ROY O. ANDERSEN ELEMENTARY,43,36,84,6,14,0,0,1,2,1,2,0,0,0,0,40,93,39,91,38,88,40,93,41,95,Y
6029482,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,SONORA ELEMENTARY,81,81,100,0,0,0,0,0,0,0,0,0,0,0,0,81,100,81,100,81,100,81,100,81,100,Y
6029490,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,VICTORIA ELEMENTARY,50,46,92,0,0,0,0,4,8,4,8,0,0,0,0,46,92,46,92,46,92,46,92,46,92,Y
6029516,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WHITTIER ELEMENTARY,123,117,95,1,1,0,0,1,1,1,1,0,0,4,3,117,95,117,95,117,95,117,95,118,96,Y
6029524,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WILSON ELEMENTARY,87,73,84,14,16,0,0,0,0,0,0,0,0,0,0,75,86,74,85,73,84,87,100,87,100,Y
6107833,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WOODLAND ELEMENTARY,186,151,81,27,15,0,0,8,4,8,4,0,0,0,0,162,87,159,85,162,87,168,90,170,91,Y
6029540,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,CIRCLE VIEW ELEMENTARY,108,98,91,8,7,0,0,2,2,0,0,2,2,0,0,98,91,102,94,99,92,105,97,105,97,Y
6029557,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,COLLEGE VIEW ELEMENTARY,70,59,84,10,14,0,0,1,1,1,1,0,0,0,0,59,84,62,89,60,86,68,97,68,97,Y
6071104,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,GOLDEN VIEW ELEMENTARY,86,83,97,0,0,1,1,2,2,2,2,0,0,0,0,83,97,83,97,83,97,83,97,83,97,Y
6029581,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HARBOUR VIEW ELEMENTARY,144,134,93,6,4,0,0,4,3,2,1,2,1,0,0,135,94,136,94,137,95,140,97,139,97,Y
6029607,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HOPE VIEW ELEMENTARY,161,153,95,3,2,0,0,5,3,5,3,0,0,0,0,154,96,155,96,155,96,156,97,155,96,Y
6029615,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,LAKE VIEW ELEMENTARY,37,34,92,1,3,0,0,2,5,2,5,0,0,0,0,34,92,35,95,34,92,35,95,34,92,Y
6029656,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,OAK VIEW ELEMENTARY,110,94,85,16,15,0,0,0,0,0,0,0,0,0,0,108,98,107,97,108,98,97,88,96,87,Y
6029706,ORANGE,PUBLIC,OCEAN VIEW,MIDWAY CITY,STAR VIEW ELEMENTARY,105,104,99,1,1,0,0,0,0,0,0,0,0,0,0,104,99,104,99,104,99,105,100,105,100,Y
6029714,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,SUN VIEW ELEMENTARY,74,69,93,5,7,0,0,0,0,0,0,0,0,0,0,69,93,72,97,74,100,73,99,74,100,Y
6029722,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,VILLAGE VIEW ELEMENTARY,103,99,96,0,0,0,0,4,4,4,4,0,0,0,0,99,96,99,96,99,96,99,96,99,96,Y
6029730,ORANGE,PUBLIC,OCEAN VIEW,WESTMINSTER,WESTMONT ELEMENTARY,57,53,93,2,4,1,2,1,2,1,2,0,0,0,0,54,95,55,96,55,96,54,95,55,96,Y
3030632,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,OCCS:CHEP PCHS,60,50,83,1,2,0,0,9,15,8,13,1,2,0,0,50,83,51,85,51,85,50,83,51,85,Y
6069553,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,ORANGE COUNTY SPECIAL EDUCATION,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6097364,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,ANAHEIM HILLS ELEMENTARY,57,57,100,0,0,0,0,0,0,0,0,0,0,0,0,57,100,57,100,57,100,57,100,57,100,Y
6029748,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CALIFORNIA ELEMENTARY,95,89,94,4,4,0,0,2,2,2,2,0,0,0,0,89,94,89,94,91,96,92,97,93,98,Y
6029755,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CAMBRIDGE ELEMENTARY,64,64,100,0,0,0,0,0,0,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,Y
6114565,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,CANYON RIM ELEMENTARY,118,105,89,4,3,0,0,9,8,4,3,5,4,0,0,105,89,106,90,106,90,109,92,109,92,Y
6107767,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CHAPMAN HILLS ELEMENTARY,79,76,96,0,0,1,1,2,3,1,1,1,1,0,0,76,96,76,96,76,96,76,96,76,96,Y
6029763,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,CRESCENT ELEMENTARY,108,105,97,1,1,0,0,2,2,2,2,0,0,0,0,105,97,105,97,106,98,106,98,106,98,Y
6029771,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,ESPLANADE ELEMENTARY,47,47,100,0,0,0,0,0,0,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,Y
6029789,ORANGE,PUBLIC,ORANGE UNIFIED,SANTA ANA,FAIRHAVEN ELEMENTARY,94,92,98,2,2,0,0,0,0,0,0,0,0,0,0,92,98,92,98,92,98,94,100,93,99,Y
6029797,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,FLETCHER ELEMENTARY,111,96,86,8,7,0,0,7,6,2,2,5,5,0,0,96,86,97,87,98,88,101,91,104,94,Y
6029805,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,HANDY ELEMENTARY,67,64,96,3,4,0,0,0,0,0,0,0,0,0,0,64,96,65,97,64,96,67,100,67,100,Y
6096333,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,IMPERIAL ELEMENTARY,86,78,91,6,7,0,0,2,2,2,2,0,0,0,0,80,93,81,94,80,93,83,97,83,97,Y
6029821,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,JORDAN ELEMENTARY,43,43,100,0,0,0,0,0,0,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,Y
6029862,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,LA VETA ELEMENTARY,92,91,99,1,1,0,0,0,0,0,0,0,0,0,0,91,99,91,99,91,99,92,100,91,99,Y
6029854,ORANGE,PUBLIC,ORANGE UNIFIED,GARDEN GROVE,LAMPSON ELEMENTARY,164,146,89,16,10,0,0,1,1,0,0,1,1,1,1,155,95,157,96,159,97,161,98,162,99,Y
